id,title,date,submitters,fractions,case_num,case_title,case_subject,cabinet_appreciation,url,text,normalized_text,predicted_label_id,predicted_topic,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization,dominant_frame,dominant_frame_score,n_frames_present,has_parse_failure
7d1fea66-5bd9-46bb-9250-d55407284dc9,Verpakkingsbeleid,2013-02-06 00:00:00+01:00,"[{'Naam': 'S. van Veldhoven', 'Fractie': 'D66', 'Relatie': 'Indiener'}, {'Naam': 'L. van Tongeren', 'Fractie': 'GroenLinks', 'Relatie': 'Medeindiener'}]",D66; GroenLinks,2013Z02267,Verpakkingsbeleid,Motie van de leden Van Veldhoven en Van Tongeren over de export van elektronica ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z02267&did=2013D04729,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
28 694 Verpakkingsbeleid
Nr. 97 MOTIE VAN DE LEDEN VAN VELDHOVEN EN VAN TONGEREN
Voorgesteld 6 februari 2013
De Kamer, 
gehoord de beraadslaging, 
constaterende dat er slecht zicht is op internationale illegale afvalstromen, 
met name op illegale export van elektronica; 
overwegende dat er bij export van elektronica slecht zicht is op het 
onderscheid tussen afval en producten bedoeld voor hergebruik; 
constaterende dat veel elektronica wordt geëxporteerd door 
niet-gecertificeerde handelaren en inzamelaars; 
verzoekt de regering, in Europees verband het initiatief te nemen tot 
ontwikkeling van regelgeving waarbij export van elektronische producten 
alleen toegestaan is door gecertificeerde handelaren; 
verzoekt de regering tevens, het initiatief te nemen in het ontwikkelen van 
Europese regelgeving die voorziet in beter toezicht op export van 
elektronica, waarbij vooral beter toezicht is op het onderscheid tussen 
elektronisch afval en elektronische producten voor hergebruik, teneinde 
de illegale dumping van elektronisch afval een halt toe te roepen, 
en gaat over tot de orde van de dag. 
Van Veldhoven 
Van Tongeren
kst-28694-97
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 28 694, nr. 97","Motie van de leden Van Veldhoven en Van Tongeren over de export van elektronica gehoord de beraadslaging, constaterende dat er slecht zicht is op internationale illegale afvalstromen, met name op illegale export van elektronica; overwegende dat er bij export van elektronica slecht zicht is op het onderscheid tussen afval en producten bedoeld voor hergebruik; constaterende dat veel elektronica wordt geëxporteerd door niet-gecertificeerde handelaren en inzamelaars; verzoekt de regering, in Europees verband het initiatief te nemen tot ontwikkeling van regelgeving waarbij export van elektronische producten alleen toegestaan is door gecertificeerde handelaren; verzoekt de regering tevens, het initiatief te nemen in het ontwikkelen van Europese regelgeving die voorziet in beter toezicht op export van elektronica, waarbij vooral beter toezicht is op het onderscheid tussen elektronisch afval en elektronische producten voor hergebruik, teneinde de illegale dumping van elektronisch afval een halt toe te roepen,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
9434367d-5a46-458c-94bb-9123ca21c339,Landbouw- en Visserijraad,2013-02-14 00:00:00+01:00,"[{'Naam': 'H.P.J. van Gerven', 'Fractie': 'SP', 'Relatie': 'Indiener'}, {'Naam': 'E. Ouwehand', 'Fractie': 'PvdD', 'Relatie': 'Medeindiener'}]",PvdD; SP,2013Z03039,Landbouw- en Visserijraad,Motie van de leden Van Gerven en Ouwehand over het niet verkopen van neonicotinoïden en fipronil aan particulieren,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z03039&did=2013D06307,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
21 501-32 Landbouw- en Visserijraad
Nr. 689 MOTIE VAN DE LEDEN VAN GERVEN EN OUWEHAND
Voorgesteld 14 februari 2013
De Kamer, 
gehoord de beraadslaging, 
verzoekt de regering, met het oog op de bijensterfte, er zo spoedig 
mogelijk zorg voor te dragen dat er in Nederland geen neonicotinoïden en 
fipronil meer verkocht kunnen worden aan particulieren, 
en gaat over tot de orde van de dag. 
Van Gerven 
Ouwehand
kst-21501-32-689
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 21 501-32, nr. 689","Motie van de leden Van Gerven en Ouwehand over het niet verkopen van neonicotinoïden en fipronil aan particulieren gehoord de beraadslaging, verzoekt de regering, met het oog op de bijensterfte, er zo spoedig mogelijk zorg voor te dragen dat er in Nederland geen neonicotinoïden en fipronil meer verkocht kunnen worden aan particulieren,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
82d3bfe2-a8d7-4ac0-a02c-05528c8cfebe,Gaswinning Groningen-veld,2013-02-14 00:00:00+01:00,"[{'Naam': 'R.J. Klever', 'Fractie': 'PVV', 'Relatie': 'Medeindiener'}, {'Naam': 'S. van Veldhoven', 'Fractie': 'D66', 'Relatie': 'Medeindiener'}, {'Naam': 'R.K. Dik-Faber', 'Fractie': 'ChristenUnie', 'Relatie': 'Medeindiener'}, {'Naam': 'J.F. Klaver', 'Fractie': 'GroenLinks', 'Relatie': 'Indiener'}, {'Naam': 'H.P.J. van Gerven', 'Fractie': 'SP', 'Relatie': 'Medeindiener'}, {'Naam': 'A.H. (Agnes) Mulder', 'Fractie': 'CDA', 'Relatie': 'Medeindiener'}]",CDA; ChristenUnie; D66; GroenLinks; PVV; SP,2013Z03140,Gaswinning Groningen-veld,Motie van het lid Klaver c.s. over verbeteren van de informatievoorziening,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z03140&did=2013D06493,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
33 529 Gaswinning Groningen-veld
Nr. 15 MOTIE VAN HET LID KLAVER
Voorgesteld 14 februari 2013
De Kamer, 
gehoord de beraadslaging, 
overwegende dat bewoners slecht geïnformeerd worden over de 
gaswinning en de mogelijke effecten daarvan op de bodemgesteldheid en 
de veiligheid; 
constaterende dat bewoners niet op de hoogte waren van de verdubbeling van de gaswinning van 20 tot 30 miljard m3 naar 45 tot 50 miljard 
m3 sinds 2000; 
overwegende dat de ongerustheid van bewoners verder wordt aangewakkerd door een gebrek aan transparantie van de overheid en de NAM; 
verzoekt de regering, de informatievoorziening aan bewoners en 
bedrijven te verbeteren en de Kamer te informeren hoe zij dit wil 
vormgeven, 
en gaat over tot de orde van de dag. 
Klaver 
Agnes Mulder 
Van Veldhoven 
Van Gerven 
Dik-Faber 
Klever
kst-33529-15
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 33 529, nr. 15","Motie van het lid Klaver c.s. over verbeteren van de informatievoorziening gehoord de beraadslaging, overwegende dat bewoners slecht geïnformeerd worden over de gaswinning en de mogelijke effecten daarvan op de bodemgesteldheid en de veiligheid; constaterende dat bewoners niet op de hoogte waren van de verdubbeling van de gaswinning van 20 tot 30 miljard m3 naar 45 tot 50 miljard m3 sinds 2000; overwegende dat de ongerustheid van bewoners verder wordt aangewakkerd door een gebrek aan transparantie van de overheid en de NAM; verzoekt de regering, de informatievoorziening aan bewoners en bedrijven te verbeteren en de Kamer te informeren hoe zij dit wil vormgeven,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
b6b651c4-02cb-4759-9a05-a275681d5ed0,Industriebeleid,2013-04-02 00:00:00+02:00,"[{'Naam': 'H.P.J. van Gerven', 'Fractie': 'SP', 'Relatie': 'Indiener'}]",SP,2013Z06538,Industriebeleid,Motie van het lid Van Gerven over een fosfaatnotitie ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z06538&did=2013D13567,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
29 826 Industriebeleid
Nr. 52 MOTIE VAN HET LID VAN GERVEN
Voorgesteld 2 april 2013
De Kamer, 
gehoord de beraadslaging, 
overwegende dat door de sluiting van Thermphos de enige fosforproducent binnen de Europese Unie is weggevallen; 
overwegende dat fosfor een cruciaal element is voor onder meer de 
voedselketen; 
overwegende dat de Grondstoffennotitie van het kabinet-Rutte I nog geen 
rekening hield met de strategische effecten van het wegvallen van 
Thermphos; 
verzoekt de regering om, in een fosfaatnotitie aan te geven op welke wijze 
de ambities rond het hergebruik van fosfaat, zoals geformuleerd in de 
Grondstoffennotitie, in de nieuw ontstane situatie gerealiseerd kunnen 
worden, 
en gaat over tot de orde van de dag. 
Van Gerven
kst-29826-52
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 29 826, nr. 52","Motie van het lid Van Gerven over een fosfaatnotitie gehoord de beraadslaging, overwegende dat door de sluiting van Thermphos de enige fosforproducent binnen de Europese Unie is weggevallen; overwegende dat fosfor een cruciaal element is voor onder meer de voedselketen; overwegende dat de Grondstoffennotitie van het kabinet-Rutte I nog geen rekening hield met de strategische effecten van het wegvallen van Thermphos; verzoekt de regering om, in een fosfaatnotitie aan te geven op welke wijze de ambities rond het hergebruik van fosfaat, zoals geformuleerd in de Grondstoffennotitie, in de nieuw ontstane situatie gerealiseerd kunnen worden,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
49fe093c-d7e7-42f3-b6d6-1a4acc3bda37,Beleidsnota Rampenbestrijding ,2013-04-03 00:00:00+02:00,"[{'Naam': 'H.P.J. van Gerven', 'Fractie': 'SP', 'Relatie': 'Medeindiener'}, {'Naam': 'L. van Tongeren', 'Fractie': 'GroenLinks', 'Relatie': 'Indiener'}]",GroenLinks; SP,2013Z06685,Beleidsnota Rampenbestrijding ,Motie van de leden Van Tongeren en Van Gerven over een financiële bijdrage voor extra inspecties ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z06685&did=2013D13895,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
26 956 Beleidsnota Rampenbestrijding
Nr. 149 MOTIE VAN DE LEDEN VAN TONGEREN EN VAN GERVEN
Voorgesteld 3 april 2013
De Kamer, 
gehoord de beraadslaging, 
overwegende dat een chemiebedrijf dat vanwege geconstateerde ernstige 
veiligheidsproblemen extra inspecties krijgt, een groot beslag legt op de 
inspectiecapaciteit; 
verzoekt de regering om, het mogelijk te maken dat bij Brzo-chemiebedrijven die vanwege geconstateerde ernstige veiligheidsproblemen 
extra inspecties krijgen, een financiële bijdrage gevraagd kan worden voor 
deze extra inspecties, 
en gaat over tot de orde van de dag. 
Van Tongeren 
Van Gerven
kst-26956-149
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 26 956, nr. 149","Motie van de leden Van Tongeren en Van Gerven over een financiële bijdrage voor extra inspecties gehoord de beraadslaging, overwegende dat een chemiebedrijf dat vanwege geconstateerde ernstige veiligheidsproblemen extra inspecties krijgt, een groot beslag legt op de inspectiecapaciteit; verzoekt de regering om, het mogelijk te maken dat bij Brzo-chemiebedrijven die vanwege geconstateerde ernstige veiligheidsproblemen extra inspecties krijgen, een financiële bijdrage gevraagd kan worden voor deze extra inspecties,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
4582a97f-3c56-448a-b06e-15d90809dc36,Stimulering duurzame energieproductie ,2013-05-15 00:00:00+02:00,"[{'Naam': 'E. Ouwehand', 'Fractie': 'PvdD', 'Relatie': 'Indiener'}]",PvdD,2013Z09386,Stimulering duurzame energieproductie ,Motie Ouwehand over uitbreiding van het onderzoek met gevolgen voor duurzame energie,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z09386&did=2013D19377,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
31 239 Stimulering duurzame energieproductie
Nr. 164 MOTIE VAN HET LID OUWEHAND
Voorgesteld 15 mei 2013
De Kamer, 
gehoord de beraadslaging, 
constaterende dat momenteel onderzoek wordt uitgevoerd naar de risico’s 
van boringen naar schalie- en steenkoolgas in Nederland; 
van mening dat schalie- en steenkoolgaswinning in Nederland niet ten 
koste mag gaan van de snelheid of effectiviteit van de transitie naar 
duurzame energie; 
verzoekt de regering, het lopende onderzoek naar de risico’s van boringen 
naar schalie- en steenkoolgas in Nederland uit te breiden met de invloed 
van de winning van schalie- en steenkoolgas op de transitie naar 
duurzame energie, 
en gaat over tot de orde van de dag. 
Ouwehand
kst-31239-164
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 31 239, nr. 164","Motie Ouwehand over uitbreiding van het onderzoek met gevolgen voor duurzame energie gehoord de beraadslaging, constaterende dat momenteel onderzoek wordt uitgevoerd naar de risico’s van boringen naar schalie- en steenkoolgas in Nederland; van mening dat schalie- en steenkoolgaswinning in Nederland niet ten koste mag gaan van de snelheid of effectiviteit van de transitie naar duurzame energie; verzoekt de regering, het lopende onderzoek naar de risico’s van boringen naar schalie- en steenkoolgas in Nederland uit te breiden met de invloed van de winning van schalie- en steenkoolgas op de transitie naar duurzame energie,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
1026cba5-bbb5-4601-b163-f44d171a04e3,Integraal Beheerplan Noordzee 2015,2013-05-21 00:00:00+02:00,"[{'Naam': 'R.J. (Remco) Dijkstra', 'Fractie': 'VVD', 'Relatie': 'Indiener'}, {'Naam': 'L. Jacobi', 'Fractie': 'PvdA', 'Relatie': 'Medeindiener'}]",PvdA; VVD,2013Z09864,Integraal Beheerplan Noordzee 2015,Motie van de leden Remco Dijkstra en Jacobi over vergroten van de pakkans en verhogen van de boetes ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z09864&did=2013D20375,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
30 195 Integraal Beheerplan Noordzee 2015
Nr. 37 MOTIE VAN DE LEDEN REMCO DIJKSTRA EN JACOBI
Voorgesteld 21 mei 2013
De Kamer, 
gehoord de beraadslaging, 
overwegende dat er sprake is van illegale olielozingen door de 
doorgaande scheepsvaart op de Noordzee en dat dit milieuschade tot 
gevolg heeft; 
constaterende dat de pakkans gering is; 
constaterende dat boetes voor illegale olielozingen voor de Nederlandse 
kust lager liggen dan in omringende landen; 
roept de regering op, de pakkans van overtreders te vergroten, alsmede 
de boetes voor dergelijke overtredingen te verhogen, 
en gaat over tot de orde van de dag. 
Remco Dijkstra 
Jacobi
kst-30195-37
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 30 195, nr. 37","Motie van de leden Remco Dijkstra en Jacobi over vergroten van de pakkans en verhogen van de boetes gehoord de beraadslaging, overwegende dat er sprake is van illegale olielozingen door de doorgaande scheepsvaart op de Noordzee en dat dit milieuschade tot gevolg heeft; constaterende dat de pakkans gering is; constaterende dat boetes voor illegale olielozingen voor de Nederlandse kust lager liggen dan in omringende landen; roept de regering op, de pakkans van overtreders te vergroten, alsmede de boetes voor dergelijke overtredingen te verhogen,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
0d8ca957-b0d8-4e59-9f27-52a00d5e6015,Bouwbesluit 2012 ,2013-06-04 00:00:00+02:00,"[{'Naam': 'S. van Veldhoven', 'Fractie': 'D66', 'Relatie': 'Indiener'}]",D66,2013Z11215,Bouwbesluit 2012 ,Motie van het lid Van Veldhoven over het energiebesparingsfonds ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z11215&did=2013D23246,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
32 757 Bouwbesluit 2012
Nr. 68 MOTIE VAN HET LID VAN VELDHOVEN
Voorgesteld 4 juni 2013
De Kamer, 
gehoord de beraadslaging, 
constaterende dat in het Woonakkoord een revolverend fonds voor 
energiebesparing in de gebouwde omgeving van 150 miljoen, aangevuld 
met middelen vanuit de markt, wordt aangekondigd; 
overwegende dat een energiebesparingsfonds de werkgelegenheid in de 
bouw bevordert en de energierekening voor consumenten verlaagt; 
verzoekt de regering om, dit najaar het energiebesparingsfonds van start 
te laten gaan en de gevolgen hiervan te verwerken in de begroting 2014, 
en gaat over tot de orde van de dag. 
Van Veldhoven
kst-32757-68
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 32 757, nr. 68","Motie van het lid Van Veldhoven over het energiebesparingsfonds gehoord de beraadslaging, constaterende dat in het Woonakkoord een revolverend fonds voor energiebesparing in de gebouwde omgeving van 150 miljoen, aangevuld met middelen vanuit de markt, wordt aangekondigd; overwegende dat een energiebesparingsfonds de werkgelegenheid in de bouw bevordert en de energierekening voor consumenten verlaagt; verzoekt de regering om, dit najaar het energiebesparingsfonds van start te laten gaan en de gevolgen hiervan te verwerken in de begroting 2014,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
0986d08a-b4c6-4dc8-9bb1-a8c7b35b68e4,Landelijk afvalbeheerplan,2013-06-05 00:00:00+02:00,"[{'Naam': 'H.P.J. van Gerven', 'Fractie': 'SP', 'Relatie': 'Indiener'}]",SP,2013Z11291,Landelijk afvalbeheerplan,Motie van het lid Van Gerven over onafhankelijke controle ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z11291&did=2013D23349,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
30 872 Landelijk afvalbeheerplan
Nr. 141 MOTIE VAN HET LID VAN GERVEN
Voorgesteld 5 juni 2013
De Kamer, 
gehoord de beraadslaging, 
overwegende dat het Kennisinstituut Duurzaam Verpakken controlerende 
en monitorende taken uitoefent die grote consequenties hebben voor het 
slagen van het afvalbeleid, maar een privaat gefinancierd orgaan is dat 
voor 100% gefinancierd wordt door de verpakkende industrie waarop het 
moet toezien en die het moet monitoren; 
van mening dat elke schijn van belangenverstrengeling voorkomen moet 
worden en de bescherming van natuur, milieu en volksgezondheid altijd 
voorop moet staan; 
verzoekt de regering, een einde te maken aan de huidige opzet waarin het 
Kennisinstituut zijn controlerende taken uitvoert en deze taken terug te 
nemen en onafhankelijk te organiseren, 
en gaat over tot de orde van de dag. 
Van Gerven
kst-30872-141
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 30 872, nr. 141","Motie van het lid Van Gerven over onafhankelijke controle gehoord de beraadslaging, overwegende dat het Kennisinstituut Duurzaam Verpakken controlerende en monitorende taken uitoefent die grote consequenties hebben voor het slagen van het afvalbeleid, maar een privaat gefinancierd orgaan is dat voor 100% gefinancierd wordt door de verpakkende industrie waarop het moet toezien en die het moet monitoren; van mening dat elke schijn van belangenverstrengeling voorkomen moet worden en de bescherming van natuur, milieu en volksgezondheid altijd voorop moet staan; verzoekt de regering, een einde te maken aan de huidige opzet waarin het Kennisinstituut zijn controlerende taken uitvoert en deze taken terug te nemen en onafhankelijk te organiseren,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
9ed4c3a7-2b1a-4f15-beb5-5d8ef0b79a92,Milieuraad,2013-06-12 00:00:00+02:00,"[{'Naam': 'S. van Veldhoven', 'Fractie': 'D66', 'Relatie': 'Indiener'}]",D66,2013Z12007,Milieuraad,Motie van het lid Van Veldhoven over geen groei van bijmenging eerstegeneratiebiobandstoffen ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z12007&did=2013D24729,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
21 501-08 Milieuraad
Nr. 466 MOTIE VAN HET LID VAN VELDHOVEN
Voorgesteld 12 juni 2013
De Kamer, 
gehoord de beraadslaging, 
constaterende dat er bij de onderhandelingen over de regels voor het 
gebruik van biobrandstoffen in Europa verdeeldheid bestaat over een 
plafond voor bijmenging van eerstegeneratiebiobrandstoffen; 
overwegende dat uit nationale en internationale studies naar de eerstegeneratiebiobrandstoffen, of «conventionele biobrandstoffen», blijkt dat 
deze een hoge indirecte uitstoot van CO2 veroorzaken; 
van mening dat voor een verduurzaming van de brandstofmix, de afbouw 
van deze biobrandstoffen noodzakelijk is; 
verzoekt de regering, in de verdere onderhandelingen in de Europese 
Raad niet in te stemmen met een uitkomst zonder een plafond dat een 
verdere groei van het percentage bijmenging van conventionele (eerstegeneratie)biobrandstoffen uitsluit, en te blijven pleiten voor het 
meewegen van de indirecte CO2-uitstoot van brandstoffen, 
en gaat over tot de orde van de dag. 
Van Veldhoven
kst-21501-08-466
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 21 501-08, nr. 466","Motie van het lid Van Veldhoven over geen groei van bijmenging eerstegeneratiebiobandstoffen gehoord de beraadslaging, constaterende dat er bij de onderhandelingen over de regels voor het gebruik van biobrandstoffen in Europa verdeeldheid bestaat over een plafond voor bijmenging van eerstegeneratiebiobrandstoffen; overwegende dat uit nationale en internationale studies naar de eerstegeneratiebiobrandstoffen, of «conventionele biobrandstoffen», blijkt dat deze een hoge indirecte uitstoot van CO2 veroorzaken; van mening dat voor een verduurzaming van de brandstofmix, de afbouw van deze biobrandstoffen noodzakelijk is; verzoekt de regering, in de verdere onderhandelingen in de Europese Raad niet in te stemmen met een uitkomst zonder een plafond dat een verdere groei van het percentage bijmenging van conventionele (eerstegeneratie)biobrandstoffen uitsluit, en te blijven pleiten voor het meewegen van de indirecte CO2-uitstoot van brandstoffen,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
ea6ca52a-0d79-4b89-aafe-f3caa97885ae,Landbouw- en Visserijraad,2013-06-20 00:00:00+02:00,"[{'Naam': 'H.P.J. van Gerven', 'Fractie': 'SP', 'Relatie': 'Indiener'}]",SP,2013Z12725,Landbouw- en Visserijraad,Motie van het lid Van Gerven over ondersteunen van veehouders in crisissituaties,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z12725&did=2013D26173,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
21 501-32 Landbouw- en Visserijraad
Nr. 716 MOTIE VAN HET LID VAN GERVEN
Voorgesteld 20 juni 2013
De Kamer, 
gehoord de beraadslaging, 
gehoord de beraadslaging, 
overwegende dat het Europees Parlement het amendement-Dantin (nr. 
144) heeft aangenomen teneinde veehouders in crisissituaties te 
ondersteunen die hun melkproductie met ten minste 5% verminderen, 
waarbij dit wordt betaald door de melkveehouders die hun productie met 
5% verhogen, een heffing op te leggen, en waarbij de eerste groep 
voorrang gegeven kan worden bij interventiemaatregelen; 
overwegende dat hevige prijsschommelingen van de melkprijs een reële 
optie zijn en dat enige bescherming tegen heftige prijsschommelingen 
daarmee wenselijk zou zijn; 
overwegende dat deze maatregel kosteloos is voor de belastingbetaler; 
overwegende dat het aangenomen amendement nu in de triloog 
besprekingen over de toekomst van het Gemeenschappelijk Landbouwbeleid meegenomen wordt; 
verzoekt de regering, dit verzoek van het Europees Parlement een kans te 
geven en het voorstel niet te blokkeren, 
en gaat over tot de orde van de dag. 
Van Gerven
kst-21501-32-716
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 21 501-32, nr. 716","Motie van het lid Van Gerven over ondersteunen van veehouders in crisissituaties gehoord de beraadslaging, gehoord de beraadslaging, overwegende dat het Europees Parlement het amendement-Dantin ( 144) heeft aangenomen teneinde veehouders in crisissituaties te ondersteunen die hun melkproductie met ten minste 5% verminderen, waarbij dit wordt betaald door de melkveehouders die hun productie met 5% verhogen, een heffing op te leggen, en waarbij de eerste groep voorrang gegeven kan worden bij interventiemaatregelen; overwegende dat hevige prijsschommelingen van de melkprijs een reële optie zijn en dat enige bescherming tegen heftige prijsschommelingen daarmee wenselijk zou zijn; overwegende dat deze maatregel kosteloos is voor de belastingbetaler; overwegende dat het aangenomen amendement nu in de triloog besprekingen over de toekomst van het Gemeenschappelijk Landbouwbeleid meegenomen wordt; verzoekt de regering, dit verzoek van het Europees Parlement een kans te geven en het voorstel niet te blokkeren,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
650fada6-1dc8-49b7-a641-9d4ed78b130e,Gewasbeschermingsbeleid,2013-07-01 00:00:00+02:00,"[{'Naam': 'E. Ouwehand', 'Fractie': 'PvdD', 'Relatie': 'Indiener'}]",PvdD,2013Z13910,Gewasbeschermingsbeleid,Motie van het lid Ouwehand over een plan van aanpak voor het gebruik van azolen   ,Niet beschikbaar bij moties en/of amendementen vóór 1 april 2019,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2013Z13910&did=2013D28443,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2012–2013
27 858 Gewasbeschermingsbeleid
Nr. 174 MOTIE VAN HET LID OUWEHAND
Voorgesteld tijdens het Notaoverleg van 1 juli 2013
De Kamer, 
gehoord de beraadslaging, 
verzoekt de regering, een plan van aanpak te presenteren waarmee het 
gebruik van azolen binnen en buiten de landbouw binnen een periode van 
drie jaar zeer drastisch teruggebracht zal worden, 
en gaat over tot de orde van de dag. 
Ouwehand
kst-27858-174
ISSN 0921 - 7371
’s-Gravenhage 2013 Tweede Kamer, vergaderjaar 2012–2013, 27 858, nr. 174","Motie van het lid Ouwehand over een plan van aanpak voor het gebruik van azolen gehoord de beraadslaging, verzoekt de regering, een plan van aanpak te presenteren waarmee het gebruik van azolen binnen en buiten de landbouw binnen een periode van drie jaar zeer drastisch teruggebracht zal worden,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
